3.00377223836468,370.21978021978
3.3,353.45773916685
3.4,345.872498980649
3.5,343.567581312729
3.6,335.03530688053
3.7,331.852311646896
3.8,329.359453547974
3.9,323.262028775472
4,314.177990911787
4.1,310.585287842883
4.2,306.787216578718
4.3,302.826898722526
4.4,301.287576437266
4.5,298.591647406786
4.6,296.628676541881
4.7,295.378540683607
4.8,294.831976147725
4.9,294.231758513349
5,293.66065864024
5.1,293.201447388163
5.2,292.80916358227
5.3,292.621156516015
5.4,292.161032783118
5.5,291.68836170651
5.6,291.732642666402
5.69999999999999,291.642394451665
5.8,291.537173618353
5.89999999999999,291.420465306642
5.99999999999999,291.295754656706
6.09999999999999,291.166526808719
6.19999999999999,291.036266902857
6.29999999999999,290.908460079292
6.39999999999999,290.786591478201
6.49999999999999,290.674146239758
6.59999999999999,290.574609504136
6.69999999999999,290.491466411512
6.79999999999999,290.428202102058
6.89999999999999,290.371664261941
6.99999999999999,290.503413470397
7.09999999999999,290.691842305226
7.19999999999999,290.764222476847
7.29999999999999,290.924895539859
7.39999999999999,291.14822489109
7.49999999999999,291.394228284776
7.59999999999999,291.622923475151
7.69999999999999,291.791500083752
7.79999999999999,291.881723512855
7.89999999999999,291.912209597857
7.99999999999999,291.892894367118
8.09999999999999,291.833713849002
8.19999999999999,291.733739479036
8.29999999999999,291.366679340379
8.39999999999999,290.731116446982
8.49999999999999,290.350804475858
8.59999999999999,289.945155633202
8.69999999999999,289.561495491053
8.79999999999999,289.247149621448
8.89999999999998,289.030781631983
8.99999999999998,288.97404312414
9.09999999999998,288.923609643113
9.19999999999998,288.614556958251
9.29999999999998,288.168437475244
9.39999999999998,287.638590359323
9.49999999999998,287.13084654598
9.59999999999998,286.751036970703
9.69999999999998,286.148375394988
9.79999999999998,285.339164128082
9.89999999999998,285.479788077573
9.99999999999998,284.755352478495
10.1,285.454519731509
10.2,285.449877777467
10.3,285.308925462728
10.4,284.76158778708
10.5,285.104196156755
10.6,285.524282691228
10.7,285.825171250889
10.8,286.458683501747
10.9,287.243401793746
11,286.528316005421
11.1,285.840352378843
11.2,285.714914602868
11.3,286.412999242949
11.4,286.420224503271
11.5,286.391931564071
11.6,286.352635354541
11.7,286.326850803873
11.8,286.339092841261
11.9,286.412735382825
12,286.503311301074
12.1,286.620912198779
12.2,286.75610769445
12.3,286.899467406596
12.4,287.041560953726
12.5,287.172957954351
12.6,287.284228026979
12.7,287.36594079012
12.8,287.408665862284
12.9,287.3755085876
13,287.220275701676
13.1,287.012981088434
13.2,286.829242495577
13.3,286.744677670808
13.4,286.82915748269
13.5,287.055936580486
13.6,287.349204073132
13.7,287.633084787739
13.8,287.718670685837
13.9,287.43153069226
14,287.149300972218
14.1,286.938733174616
14.2,287.112710257372
14.3,287.633001469073
14.4,287.730127952671
14.5,287.626246594679
14.6,287.422903453198
14.7,287.115963453109
14.8,286.701291519294
14.9,286.174752576636
15,285.538837235541
15.1,284.839854852174
15.2,284.141906235375
15.3,283.509143328861
15.4,283.00571807635
15.5,282.714434834028
15.6,282.631592169242
15.7,282.61018353144
15.8,282.642226895679
15.9,282.719740237019
16,282.834741530516
16.1,282.97924875123
16.2,283.145279874217
16.3,283.324852874536
16.4,283.509985727246
16.5,283.692696407403
16.6,284.740109999017
16.7,284.711744732348
16.8,284.652608127289
16.9,284.568877663934
17,284.466730822375
17.1,284.352345082707
17.2,284.231897925023
17.3,284.111566829417
17.4,283.801392640396
17.5,283.489397998045
17.6,283.114415503266
17.7,282.732741148648
17.8,282.6090778634
17.9,282.459186150248
18,282.285026165801
18.1,282.08855806667
18.2,281.871742009466
18.3,281.533332935828
18.4,281.030508087596
18.5,280.562538110557
18.6,280.294328097513
18.7,280.132883696669
18.8,279.979826410655
18.9,279.819008911966
19,279.634283873098
19.1,279.409503966546
19.2,278.964079165157
19.3,278.415587569846
19.4,277.809014497006
19.5,276.485499932623
19.6,275.678142332683
19.7,275.641418892482
19.8,275.067694706052
19.9,274.196787111714
20,273.257914898594
20.1,272.502527669529
20.2,272.148188038264
20.3,272.067092824206
20.4,271.303571034293
20.5,269.883968170473
20.6,269.451095566523
20.7,269.624551211264
20.8,268.836654799434
20.9,267.846174988907
21,267.331324295417
21.1,267.031121291656
21.2,266.836523591643
21.3,266.615244910871
21.4,266.723121370355
21.5,267.158959674478
21.6,267.701500332624
21.7,268.18782591201
21.8,268.484173707182
21.9,268.28268071469
22,268.015061635163
22.1,268.744138460683
22.2,267.847426720815
22.3,267.312144713153
22.4000000000001,267.58060022973
22.5000000000001,267.789525578466
22.6,267.833122723874
22.7000000000001,267.86435768968
22.8000000000001,268.088731848137
22.9000000000001,268.446892485954
23.0000000000001,269.271569152645
23.1000000000001,270.18994264953
23.2000000000001,271.282883896023
23.3000000000001,272.200997309561
23.4000000000001,272.945206789225
23.5000000000001,273.53049666219
23.6000000000001,273.338249050006
23.7000000000001,273.277252285593
23.8000000000001,273.252434511321
23.9000000000001,273.279022254212
24.0000000000001,273.372242041289
24.1000000000001,273.626464138632
24.2000000000001,273.925121630223
24.3000000000001,274.077405328752
24.4000000000001,273.686787623701
24.5000000000001,273.054981903872
24.6000000000001,274.482795045505
