0.31000000000000005, 0.04430351836389068
0.3200000000000001, 0.04950675764479473
0.3300000000000001, 0.05279592914534925
0.34000000000000014, 0.05418906331103912
0.3500000000000002, 0.057286320930292955
0.36000000000000015, 0.059900169655445534
0.3700000000000001, 0.059113584207542536
0.3800000000000001, 0.059077031387750445
0.3900000000000002, 0.05914508554467002
0.40000000000000024, 0.05951191621704588
0.4100000000000002, 0.06158741888065733
0.4200000000000002, 0.061452393217858114
0.43000000000000027, 0.06311335557171294
0.44000000000000017, 0.06513040749680599
0.4500000000000003, 0.0662598036535944
0.4600000000000003, 0.06904522502647126
0.4700000000000003, 0.07132305930374483
0.4800000000000003, 0.0733879220383189
0.49000000000000044, 0.07549363129205133
0.5000000000000002, 0.0775607030443739
0.5100000000000002, 0.0785788800475462
0.5200000000000004, 0.08152379326299108
0.5300000000000002, 0.08127169360149977
0.5400000000000003, 0.0834746972900191
0.5500000000000003, 0.08365120413493132
0.5600000000000003, 0.08364631587286986
0.5700000000000002, 0.0856905433223294
0.5800000000000003, 0.0860855367016945
0.5900000000000003, 0.08615138595138716
0.6000000000000003, 0.08615505219471797
0.6100000000000003, 0.0861545763886794
0.6200000000000003, 0.08615411806553741
0.6300000000000004, 0.0861578103391415
0.6400000000000003, 0.08622249830382
0.6500000000000004, 0.08660053999706496
0.6600000000000004, 0.08868791431361134
0.6700000000000003, 0.08951965288486308
0.6800000000000004, 0.08867408301097146
0.6900000000000003, 0.09104052645568494
0.7000000000000004, 0.09089217713101871
0.7100000000000004, 0.09210304427492455
0.7200000000000004, 0.09107238421308173
0.7300000000000005, 0.09106949627493244
0.7400000000000004, 0.09107683788528598
0.7500000000000006, 0.09107768743652211
0.7600000000000005, 0.09107753031020005
0.7700000000000005, 0.091075791351931
0.7800000000000005, 0.09107393925388196
0.7900000000000005, 0.09119641789515887
0.8000000000000006, 0.08968597621666474
0.8100000000000004, 0.08974830177775495
0.8200000000000004, 0.08856025297686643
0.8300000000000005, 0.08859974913598767
